,Audio,Clean_WER,Clean_WIL,Clean_BLEU,whitenoise_WER,whitenoise_WIL,whitenoise_BLEU,pinknoise_WER,pinknoise_WIL,pinknoise_BLEU,brownnoise_WER,brownnoise_WIL,brownnoise_BLEU,violetnoise_WER,violetnoise_WIL,violetnoise_BLEU,bluenoise_WER,bluenoise_WIL,bluenoise_BLEU,dog_bark_WER,dog_bark_WIL,dog_bark_BLEU,streets_WER,streets_WIL,streets_BLEU,talking_WER,talking_WIL,talking_BLEU,roadworks_WER,roadworks_WIL,roadworks_BLEU,mixtalk_WER,mixtalk_WIL,mixtalk_BLEU,Sex
566,D:/hello/ASR/LibriSpeech/test-clean/2094\142345\2094-142345-0055.flac,0.2,0.2888888888888889,0.20937485762541366,0.5,0.6875,0.5303630276545366,1.0,1.0,1.0,0.3,0.3875000000000001,0.3239808957264968,0.5,0.6428571428571428,0.5474390224884971,0.5,0.6875,0.5303630276545366,0.6,0.7333333333333334,0.672710657014945,0.7,0.85,0.9997561557570526,1.0,1.0,1.0,0.7,0.8200000000000001,0.9998264028909208,0.5,0.6428571428571428,0.5474390224884971,F
567,D:/hello/ASR/LibriSpeech/test-clean/2094\142345\2094-142345-0056.flac,0.0,0.0,0.0,0.6470588235294118,0.6470588235294117,0.8511298984777514,0.29411764705882354,0.4705882352941176,0.3265626157592292,0.2352941176470588,0.33725490196078434,0.3201450622227774,0.35294117647058826,0.5254901960784314,0.4450028902083939,0.17647058823529413,0.2313725490196079,0.2305026840786945,0.0,0.0,0.0,0.0,0.0,0.0,0.35294117647058826,0.4068627450980392,0.3975763999134646,0.7058823529411765,0.7058823529411764,0.917509372177223,0.2352941176470588,0.3786764705882353,0.3169808800037446,F
568,D:/hello/ASR/LibriSpeech/test-clean/2094\142345\2094-142345-0057.flac,0.08571428571428573,0.1640816326530613,0.10855179885617673,0.2571428571428571,0.39642857142857135,0.3173882978627541,0.5428571428571428,0.6246753246753247,0.6045213988617346,0.08571428571428573,0.1640816326530613,0.10855179885617673,0.3142857142857143,0.5012987012987014,0.3636765595539593,0.2,0.3599999999999999,0.24642842711670346,0.42857142857142855,0.5428571428571429,0.4623797930936926,0.3428571428571429,0.4186813186813188,0.4190190656041536,0.8857142857142857,0.9238095238095241,1.0,0.7142857142857143,0.7959183673469388,0.8542555930213739,0.5714285714285714,0.7152709359605911,0.6094143986893646,F
569,D:/hello/ASR/LibriSpeech/test-clean/2094\142345\2094-142345-0058.flac,0.5333333333333333,0.7277777777777777,0.999611267604528,1.0,1.0,1.0,0.9333333333333332,0.9904761904761904,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9333333333333332,0.9933333333333332,1.0,0.8666666666666667,0.9666666666666668,1.0,0.9333333333333332,0.9866666666666668,1.0,1.0,1.0,1.0,0.9333333333333332,0.9888888888888888,1.0,1.0,1.0,1.0,F
570,D:/hello/ASR/LibriSpeech/test-clean/2094\142345\2094-142345-0059.flac,0.3666666666666665,0.5238095238095238,0.4200686528234989,0.8666666666666667,0.9515151515151516,1.0,0.9,0.9727272727272728,1.0,0.3333333333333333,0.4795698924731183,0.34038550419149993,0.6,0.7822222222222222,0.6110921097693566,0.7666666666666667,0.917948717948718,0.9998397819769044,0.4666666666666667,0.6717948717948719,0.4807319448108626,0.8666666666666667,0.9666666666666668,1.0,1.0,1.0,1.0,0.9333333333333332,0.9833333333333332,1.0,0.6666666666666666,0.8611111111111112,0.7112480049554533,F
571,D:/hello/ASR/LibriSpeech/test-clean/2094\142345\2094-142345-0060.flac,0.375,0.5535714285714286,0.9999999999999998,0.5,0.75,0.9999999999999998,0.625,0.71875,1.0,0.5,0.6666666666666667,1.0,0.5,0.75,0.9999999999999998,0.375,0.5535714285714286,0.9999999999999998,0.375,0.5535714285714286,0.9999999999999998,0.375,0.4791666666666666,0.4127509334059388,1.0,1.0,1.0,0.75,0.75,1.0,0.625,0.8125,1.0,F
572,D:/hello/ASR/LibriSpeech/test-clean/2300\131720\2300-131720-0000.flac,0.2307692307692308,0.3589743589743589,0.3021770721343122,0.4615384615384616,0.5811965811965811,0.5775480019883767,0.8461538461538461,0.956043956043956,1.0,0.38461538461538464,0.45299145299145294,0.4901861296818193,0.3076923076923077,0.5207100591715976,0.3831922584977576,0.4615384615384616,0.7100591715976332,0.5503097617412324,0.5384615384615384,0.6538461538461539,0.6416769296459887,0.6153846153846154,0.7252747252747253,0.7319213284003366,0.9230769230769232,0.989010989010989,1.0,0.8461538461538461,0.9487179487179488,1.0,0.38461538461538464,0.5524475524475524,0.4371193714250689,M
573,D:/hello/ASR/LibriSpeech/test-clean/2300\131720\2300-131720-0001.flac,0.2727272727272727,0.3598484848484849,0.25738304680928004,1.0,1.0,1.0,1.0,1.0,1.0,0.4848484848484849,0.619235836627141,0.5554528037540107,0.7575757575757576,0.9108734402852048,0.6433989156645755,0.8181818181818182,0.9595959595959596,0.9998449022540876,0.7575757575757576,0.9307359307359307,0.7448297448973487,0.9090909090909092,0.9659090909090908,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7878787878787878,0.9354413702239788,0.8070420274876162,M
574,D:/hello/ASR/LibriSpeech/test-clean/2300\131720\2300-131720-0002.flac,0.2222222222222222,0.3510802469135802,0.2215207687544477,0.7777777777777778,0.9103942652329752,0.7091694851319166,0.8611111111111112,0.9634502923976608,1.0,0.4166666666666667,0.5294117647058824,0.3849736276181983,0.3333333333333333,0.4783950617283951,0.3372902471230185,0.5,0.6552706552706553,0.5178848494936876,0.5,0.71875,0.5087948204633634,0.7222222222222222,0.8677248677248677,0.7848368599050861,1.0,1.0,1.0,0.8611111111111112,0.9503968253968254,1.0,0.6111111111111112,0.8046875,0.6203239315929228,M
575,D:/hello/ASR/LibriSpeech/test-clean/2300\131720\2300-131720-0003.flac,0.3157894736842105,0.4467105263157895,0.3495774858736629,0.6052631578947368,0.8049932523616734,0.9997045408243552,0.7894736842105263,0.9456706281833616,0.9998561499862804,0.3947368421052632,0.5669172932330827,0.4647022408027918,0.5526315789473685,0.6762545899632804,0.5535284192547253,0.6052631578947368,0.7813765182186234,0.9996917647754434,0.6052631578947368,0.8075187969924812,0.6341945188077144,0.7105263157894737,0.9004934210526316,0.9998198834454374,0.9736842105263158,0.9956140350877192,1.0,0.9736842105263158,0.9973684210526316,1.0,0.631578947368421,0.8482972136222909,0.9997611436790024,M
576,D:/hello/ASR/LibriSpeech/test-clean/2300\131720\2300-131720-0004.flac,0.2727272727272727,0.4710743801652893,0.3280598545677467,0.9772727272727272,0.9886363636363636,1.0,0.8636363636363636,0.9610389610389608,1.0,0.3863636363636364,0.5522113022113022,0.4735794585393545,0.4772727272727273,0.6750614250614251,0.5688998814572999,0.6136363636363636,0.8062200956937801,0.6801667107269871,0.5909090909090909,0.7782555282555282,0.6427263241685237,0.8181818181818182,0.9418181818181818,0.9999004576941256,0.8409090909090909,0.946969696969697,0.9999210595244206,0.7954545454545454,0.9079545454545456,0.8817760308178259,0.6818181818181818,0.8508158508158508,0.6847371605122408,M
577,D:/hello/ASR/LibriSpeech/test-clean/2300\131720\2300-131720-0005.flac,0.19047619047619047,0.3119047619047619,0.20989992328779167,0.9047619047619048,0.9523809523809524,1.0,0.9523809523809524,0.9841269841269842,1.0,0.6190476190476191,0.782312925170068,0.6950313315972081,0.6190476190476191,0.7655677655677655,0.6864275497397565,0.5238095238095238,0.7198879551820728,0.5993395978726844,0.5238095238095238,0.6825396825396826,0.602347259300328,0.8571428571428571,0.9285714285714286,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.8055555555555556,0.7638758291309006,M
578,D:/hello/ASR/LibriSpeech/test-clean/2300\131720\2300-131720-0006.flac,0.0,0.0,0.0,1.0,1.0,1.0,0.9090909090909092,0.9772727272727272,1.0,0.18181818181818185,0.2636363636363636,0.22970157253246914,0.09090909090909093,0.09090909090909094,0.13438735633814947,0.3636363636363637,0.505050505050505,0.3858870319323827,0.9090909090909092,0.9848484848484848,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3636363636363637,0.44318181818181823,0.4366853323067717,M
579,D:/hello/ASR/LibriSpeech/test-clean/2300\131720\2300-131720-0007.flac,0.5294117647058824,0.7571157495256167,0.5314041149045239,0.9705882352941176,0.9941176470588236,1.0,0.9411764705882352,0.9803921568627452,1.0,0.7352941176470589,0.9007352941176472,1.0,0.8529411764705882,0.9705882352941176,1.0,0.9705882352941176,0.9926470588235294,1.0,0.9117647058823528,0.9908722109533468,1.0,0.9117647058823528,0.9823529411764704,1.0,0.9705882352941176,0.9901960784313726,1.0,1.0,1.0,1.0,0.8235294117647058,0.9621848739495799,1.0,M
580,D:/hello/ASR/LibriSpeech/test-clean/2300\131720\2300-131720-0008.flac,0.35,0.5333333333333334,0.42811924989404404,1.0,1.0,1.0,1.0,1.0,1.0,0.45,0.6210526315789474,0.5224735554372661,0.65,0.8222222222222222,0.7055572493864269,0.7,0.88,0.6683991079769984,0.9,0.98,1.0,0.8,0.8666666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6875,0.6160110535809871,M
581,D:/hello/ASR/LibriSpeech/test-clean/2300\131720\2300-131720-0009.flac,0.125,0.19333333333333336,0.1510951994667391,0.8333333333333334,0.94,0.9998019217369843,0.9583333333333334,0.9916666666666668,1.0,0.4583333333333333,0.6479166666666667,0.4872953456511226,0.5416666666666666,0.7708333333333334,0.6301404901701725,0.75,0.9285714285714286,0.9998136543891608,0.5416666666666666,0.7346491228070176,0.6123082341565682,0.9166666666666666,0.9861111111111112,1.0,0.9583333333333334,0.9895833333333334,1.0,0.9583333333333334,0.9940476190476192,1.0,0.8333333333333334,0.9523809523809524,1.0,M
582,D:/hello/ASR/LibriSpeech/test-clean/2300\131720\2300-131720-0010.flac,0.1111111111111111,0.13665389527458496,0.11820228158799405,1.0,1.0,1.0,0.8518518518518519,0.8814814814814815,0.9904505439111908,0.7037037037037037,0.8752436647173489,1.0,0.5925925925925926,0.8095238095238095,0.5888145609981212,0.7777777777777778,0.9444444444444444,0.7833798931191371,0.5555555555555556,0.7681159420289856,0.9996769155184294,0.9259259259259259,0.9907407407407408,1.0,0.8518518518518519,0.8814814814814815,0.9904505439111908,1.0,1.0,1.0,0.7777777777777778,0.9487179487179488,0.9997861645182378,M
583,D:/hello/ASR/LibriSpeech/test-clean/2300\131720\2300-131720-0011.flac,0.5609756097560976,0.7620464009518144,0.5367933900775579,0.902439024390244,0.9442508710801394,0.9999968618235736,0.9268292682926828,0.9686411149825784,0.9999974342151288,0.7560975609756098,0.9237804878048779,0.999778363768824,0.8292682926829268,0.9540889526542324,1.0,0.7560975609756098,0.928263988522238,0.7070807965977631,0.8780487804878049,0.9789739276703112,1.0,0.9268292682926828,0.9884467265725289,1.0,0.9268292682926828,0.9686411149825784,0.9999974342151288,0.9268292682926828,0.9686411149825784,0.9999963312817104,0.9512195121951221,0.9934959349593496,1.0,M
584,D:/hello/ASR/LibriSpeech/test-clean/2300\131720\2300-131720-0012.flac,0.2083333333333333,0.3460144927536232,0.24643858233694416,1.0,1.0,1.0,0.9166666666666666,0.9814814814814816,1.0,0.5416666666666666,0.6638888888888891,0.6651245841982034,0.625,0.8125,0.9997694709883996,0.7916666666666666,0.9479166666666666,0.9998500461485672,0.5416666666666666,0.7599206349206349,0.5875815524401959,0.7916666666666666,0.8958333333333334,0.9999086433182048,1.0,1.0,1.0,1.0,1.0,1.0,0.875,0.9802631578947368,1.0,M
585,D:/hello/ASR/LibriSpeech/test-clean/2300\131720\2300-131720-0013.flac,0.3783783783783784,0.5794912559618441,0.41973240757500174,0.9459459459459459,0.9783783783783784,1.0,1.0,1.0,1.0,0.5405405405405406,0.728978978978979,0.5302241116192228,0.6756756756756757,0.8486486486486486,0.6891223583239431,0.9459459459459459,0.972972972972973,1.0,0.8108108108108109,0.947027027027027,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8648648648648649,0.9624624624624624,1.0,M
586,D:/hello/ASR/LibriSpeech/test-clean/2300\131720\2300-131720-0014.flac,0.1,0.18999999999999995,0.10423831896829773,1.0,1.0,1.0,0.9,0.9833333333333332,1.0,0.6,0.8,0.9997264506004836,0.5,0.6875,0.9996460877545112,0.7,0.9,0.9997725349356684,0.7,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.9333333333333332,1.0,0.6,0.8222222222222222,0.9997217905870974,M
587,D:/hello/ASR/LibriSpeech/test-clean/2300\131720\2300-131720-0015.flac,0.2608695652173913,0.3717391304347827,0.34083853476750914,0.9565217391304348,0.9782608695652174,1.0,0.9565217391304348,0.9782608695652174,1.0,0.7391304347826086,0.8579710144927536,0.9998054911344648,0.7391304347826086,0.9021739130434784,0.9998349772533156,1.0,1.0,1.0,0.6521739130434783,0.8363171355498722,0.7169515601331994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6956521739130435,0.8668478260869565,0.9998173723099052,M
588,D:/hello/ASR/LibriSpeech/test-clean/2300\131720\2300-131720-0016.flac,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,M
589,D:/hello/ASR/LibriSpeech/test-clean/2300\131720\2300-131720-0017.flac,0.2708333333333333,0.3860544217687075,0.27169026857963563,0.9791666666666666,0.9930555555555556,1.0,0.9791666666666666,0.9895833333333334,1.0,0.4375,0.6111111111111112,0.4756410741595648,0.4791666666666667,0.669836956521739,0.4857315871185648,0.625,0.8328703703703704,0.6516395432078215,0.6875,0.8632478632478633,0.7266284907792233,0.8958333333333334,0.977355072463768,0.9999338455231572,0.9583333333333334,0.9833333333333332,1.0,0.9166666666666666,0.962962962962963,1.0,0.7083333333333334,0.8799019607843137,0.999781753056322,M
590,D:/hello/ASR/LibriSpeech/test-clean/2300\131720\2300-131720-0018.flac,0.14285714285714285,0.2302955665024631,0.16461781251567076,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.7130102040816326,0.5382857935291185,0.6071428571428571,0.8021978021978022,0.5981214690141137,0.7142857142857143,0.8677248677248677,0.6567941206818381,0.6071428571428571,0.7764550264550265,0.5795579875531117,0.8571428571428571,0.9682539682539684,1.0,1.0,1.0,1.0,0.7857142857142857,0.8831168831168832,0.8952972322162558,0.75,0.9211822660098522,0.7280501704222302,M
591,D:/hello/ASR/LibriSpeech/test-clean/2300\131720\2300-131720-0019.flac,0.40540540540540543,0.5668745668745668,0.42383274079793065,0.7837837837837838,0.8764478764478765,0.9042452755894226,0.972972972972973,0.9966216216216216,1.0,0.5405405405405406,0.7396396396396396,0.5945800950911243,0.7297297297297297,0.8390949088623507,0.6447954430306575,0.6486486486486487,0.8731231231231231,0.5905886979254036,0.8378378378378378,0.9652509652509652,1.0,0.8108108108108109,0.9220985691573926,1.0,0.8918918918918919,0.9606879606879608,1.0,0.8648648648648649,0.9436936936936936,1.0,0.8108108108108109,0.9610492845786964,1.0,M
592,D:/hello/ASR/LibriSpeech/test-clean/2300\131720\2300-131720-0020.flac,0.2333333333333333,0.34691358024691354,0.29544854117406205,0.8,0.9,1.0,0.9,0.925,1.0,0.3333333333333333,0.4444444444444444,0.4327755182892995,0.4,0.5846153846153846,0.4827826589791553,0.6333333333333333,0.8285714285714285,0.6681574454208229,0.4,0.5846153846153846,0.465200905854383,0.9333333333333332,0.9878787878787879,1.0,0.9,0.9571428571428572,1.0,0.9333333333333332,0.9733333333333334,1.0,0.7,0.8826086956521739,1.0,M
593,D:/hello/ASR/LibriSpeech/test-clean/2300\131720\2300-131720-0021.flac,0.3793103448275862,0.5707491082045184,0.3681978546640741,1.0,1.0,1.0,1.0,1.0,1.0,0.3793103448275862,0.5142428785607196,0.461342946406845,0.4827586206896552,0.6626686656671663,0.5420977151468396,0.6206896551724138,0.7913793103448276,0.6797886081221575,0.7241379310344828,0.8423645320197044,0.8343183024079326,0.9655172413793104,0.9942528735632185,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9310344827586208,0.9802955665024632,1.0,M
594,D:/hello/ASR/LibriSpeech/test-clean/2300\131720\2300-131720-0022.flac,0.3888888888888889,0.5555555555555556,0.4055912531294754,0.9444444444444444,0.962962962962963,1.0,1.0,1.0,1.0,0.5277777777777778,0.6788888888888889,0.6257127463748484,0.6944444444444444,0.8888888888888888,0.6784551649666468,0.6388888888888888,0.8577441077441077,0.9997253917066596,0.7777777777777778,0.9288888888888888,0.9998381706089736,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.9230769230769232,0.9999465581963042,0.7222222222222222,0.8931623931623931,0.9998229703500464,M
595,D:/hello/ASR/LibriSpeech/test-clean/2300\131720\2300-131720-0023.flac,0.07894736842105263,0.12873399715504985,0.09985463100529368,0.6842105263157895,0.865231259968102,0.6811836017405066,0.8947368421052632,0.9578947368421052,0.9736099167665327,0.3157894736842105,0.4004934210526317,0.32439536753242804,0.7368421052631579,0.865231259968102,0.7048873178366132,0.5526315789473685,0.7546689303904923,0.5805319034612649,0.5,0.7076023391812866,0.4536447709924077,0.7631578947368421,0.8578947368421053,0.8836479582157992,1.0,1.0,1.0,0.9473684210526316,0.9849624060150376,1.0,0.7368421052631579,0.8855835240274599,0.8206995752280535,M
596,D:/hello/ASR/LibriSpeech/test-clean/2300\131720\2300-131720-0024.flac,0.3333333333333333,0.4871794871794872,0.3764184668071081,0.6,0.8153846153846154,0.6457660988282556,0.5333333333333333,0.7666666666666666,0.5736295801903436,0.4666666666666667,0.6444444444444445,0.5511520426819624,0.4666666666666667,0.6717948717948719,0.5450491917112421,0.4,0.6142857142857143,0.4700650111736209,0.4,0.55,0.4803520962139067,0.6,0.7333333333333334,0.7174013735162266,0.6,0.8153846153846154,0.6457660988282556,0.6,0.8153846153846154,0.9997311972347888,0.6,0.76,0.7009492192532958,M
597,D:/hello/ASR/LibriSpeech/test-clean/2300\131720\2300-131720-0025.flac,0.4324324324324325,0.6028528528528531,0.41350363474852414,1.0,1.0,1.0,1.0,1.0,1.0,0.35135135135135137,0.444015444015444,0.4047773738675898,0.7027027027027027,0.8918918918918919,0.6911934892709408,0.8918918918918919,0.9864864864864864,1.0,0.8918918918918919,0.9783783783783784,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6756756756756757,0.8558558558558559,0.7168638233082071,M
598,D:/hello/ASR/LibriSpeech/test-clean/2300\131720\2300-131720-0026.flac,0.10638297872340426,0.18408880666049965,0.1235436177871786,0.8936170212765957,0.9556737588652482,1.0,1.0,1.0,1.0,0.425531914893617,0.5829787234042554,0.4567166412850309,0.425531914893617,0.609205384281372,0.412997809213578,0.5319148936170213,0.7441972920696325,0.5688553405288357,0.5106382978723404,0.7186170212765958,0.5946756896797813,0.7659574468085106,0.8485607008760951,0.9999192731946484,0.9361702127659576,0.972644376899696,0.9999986682431397,1.0,1.0,1.0,0.5744680851063829,0.7216791259344449,0.6287278551981352,M
599,D:/hello/ASR/LibriSpeech/test-clean/2300\131720\2300-131720-0027.flac,0.14285714285714285,0.2653061224489797,0.16469744694381916,0.9047619047619048,0.9682539682539684,1.0,0.7619047619047619,0.9338624338624338,0.7995576863327298,0.42857142857142855,0.6734693877551021,0.474869495493122,0.6666666666666666,0.8322981366459627,0.6101535218460054,0.8095238095238095,0.922077922077922,0.7087862787203593,0.5238095238095238,0.7493734335839599,0.5752978002026032,0.8571428571428571,0.9714285714285714,1.0,1.0,1.0,1.0,0.9047619047619048,0.9727891156462584,1.0,0.5714285714285714,0.8071428571428572,0.6266258987734761,M
600,D:/hello/ASR/LibriSpeech/test-clean/2300\131720\2300-131720-0028.flac,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,M
601,D:/hello/ASR/LibriSpeech/test-clean/2300\131720\2300-131720-0029.flac,0.2307692307692308,0.40828402366863903,0.30169919200608564,0.9230769230769232,0.9807692307692308,1.0,1.0,1.0,1.0,0.38461538461538464,0.621301775147929,0.42526342173958265,1.1538461538461535,0.9352226720647774,0.999854785717495,1.0769230769230769,0.9592760180995475,1.0,0.7692307692307693,0.8717948717948718,0.7145992699284587,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9230769230769232,0.978021978021978,1.0,M
602,D:/hello/ASR/LibriSpeech/test-clean/2300\131720\2300-131720-0030.flac,0.4761904761904762,0.6341991341991342,0.9995765648769062,0.9523809523809524,0.9880952380952379,1.0,1.0,1.0,1.0,0.6666666666666666,0.8246753246753247,1.0,0.7619047619047619,0.8168498168498168,0.9997442659677636,0.9047619047619048,0.9503968253968254,1.0,0.7142857142857143,0.8991596638655462,1.0,0.9523809523809524,0.9963369963369964,1.0,0.9523809523809524,0.9841269841269842,1.0,0.9523809523809524,0.9880952380952379,1.0,0.9047619047619048,0.9863945578231292,1.0,M
603,D:/hello/ASR/LibriSpeech/test-clean/2300\131720\2300-131720-0031.flac,0.4705882352941176,0.6185121107266436,0.4905041991457236,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6823529411764706,0.5723479285029472,0.6176470588235294,0.8109243697478992,0.6733265615008928,0.8823529411764706,0.959967320261438,0.8055952612804058,0.8235294117647058,0.8949579831932774,0.9998207435291182,0.9411764705882352,0.9901960784313726,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8529411764705882,0.9491255961844196,0.7662903473677429,M
604,D:/hello/ASR/LibriSpeech/test-clean/2300\131720\2300-131720-0032.flac,0.25,0.40394088669950745,0.3160070674612517,0.9642857142857144,0.9821428571428572,1.0,1.0,1.0,1.0,0.32142857142857145,0.4627976190476191,0.3777633313449388,0.4642857142857143,0.6313775510204083,0.4559599493518329,0.7142857142857143,0.8724489795918368,0.9996676250521328,0.75,0.9125,1.0,0.8214285714285714,0.9362244897959184,0.8591798178960326,1.0,1.0,1.0,0.9285714285714286,0.9795918367346941,1.0,0.6785714285714286,0.8794642857142857,1.0,M
605,D:/hello/ASR/LibriSpeech/test-clean/2300\131720\2300-131720-0033.flac,0.2325581395348837,0.3668604651162791,0.2922960584837234,1.0,1.0,1.0,1.0,1.0,1.0,0.4651162790697674,0.6485049833887043,0.5241916744745718,0.4651162790697674,0.6651162790697674,0.5092186859279587,0.7674418604651163,0.9371464487743556,0.9998152297442924,0.5813953488372093,0.7783857729138166,0.6727302183316153,0.9069767441860463,0.9713774597495528,1.0,1.0,1.0,1.0,0.9534883720930232,0.9844961240310076,1.0,0.6046511627906976,0.7963354474982383,0.6902160522878957,M
606,D:/hello/ASR/LibriSpeech/test-clean/2300\131720\2300-131720-0034.flac,0.3478260869565217,0.5341614906832298,0.40892592525252414,0.6521739130434783,0.8608695652173913,0.999751003221044,0.7391304347826086,0.8956521739130434,0.9998409688185946,0.5652173913043478,0.727788279773157,0.9996502357626196,0.7391304347826086,0.8840579710144928,1.0,0.6521739130434783,0.8790170132325141,0.9997294269638702,0.6521739130434783,0.8399209486166008,0.9997269800747106,0.6521739130434783,0.8535469107551488,0.9997703166607296,0.8695652173913043,0.9565217391304348,1.0,0.7826086956521741,0.9011857707509882,0.999900667911262,0.8695652173913043,0.9720496894409938,0.9998784155810678,M
607,D:/hello/ASR/LibriSpeech/test-clean/2300\131720\2300-131720-0035.flac,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,M
608,D:/hello/ASR/LibriSpeech/test-clean/2300\131720\2300-131720-0036.flac,0.15789473684210525,0.2514619883040936,0.20665034118164427,1.0,1.0,1.0,1.0,1.0,1.0,0.3684210526315789,0.4586466165413534,0.4247320584965775,0.4736842105263158,0.6904024767801857,0.5021403892663028,0.42105263157894735,0.6648199445983379,0.5081857805256971,0.9473684210526316,0.986842105263158,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.631578947368421,0.8280701754385965,0.6539582162332933,M
609,D:/hello/ASR/LibriSpeech/test-clean/2300\131720\2300-131720-0037.flac,0.1111111111111111,0.2098765432098766,0.13549307264040136,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.9583333333333334,1.0,0.3888888888888889,0.5798611111111109,0.4693584724078486,0.9444444444444444,0.9957264957264956,1.0,0.8333333333333334,0.9615384615384616,1.0,0.8888888888888888,0.9777777777777776,1.0,1.0,1.0,1.0,0.9444444444444444,0.9907407407407408,1.0,0.8888888888888888,0.9814814814814816,1.0,M
610,D:/hello/ASR/LibriSpeech/test-clean/2300\131720\2300-131720-0038.flac,0.3157894736842105,0.4767801857585139,0.3820506012043732,0.7894736842105263,0.953216374269006,1.0,0.8421052631578947,0.9569377990430622,1.0,0.631578947368421,0.7850877192982456,0.9997678315202604,0.5789473684210527,0.8018575851393189,0.6418642278744771,0.631578947368421,0.8567251461988304,0.9996956572613604,0.6842105263157895,0.8277511961722488,0.9997998630515292,0.8421052631578947,0.9052631578947368,1.0,1.0,1.0,1.0,0.7368421052631579,0.8355263157894737,1.0,0.631578947368421,0.7655502392344498,0.9997849388529262,M
611,D:/hello/ASR/LibriSpeech/test-clean/2300\131720\2300-131720-0039.flac,0.0,0.0,0.0,0.75,0.8,1.0,1.0,1.0,1.0,0.5,0.75,0.9999999999999998,0.5,0.75,0.9999999999999998,0.5,0.75,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.75,0.9375,1.0,M
612,D:/hello/ASR/LibriSpeech/test-clean/2300\131720\2300-131720-0040.flac,0.25,0.3571428571428572,0.2872564831614569,0.8125,0.9296875,1.0,0.8125,0.9196428571428572,1.0,0.375,0.4791666666666666,0.43270892515788495,0.5625,0.78125,0.5708570981758817,0.5625,0.78125,0.6091522909829743,0.5,0.6666666666666667,0.5306779542849285,0.8125,0.9296875,1.0,0.875,0.9583333333333334,1.0,1.0,1.0,1.0,0.625,0.7954545454545454,0.9997640019195226,M
613,D:/hello/ASR/LibriSpeech/test-clean/2300\131720\2300-131720-0041.flac,0.0,0.0,0.0,0.9090909090909092,0.9772727272727272,1.0,0.8181818181818182,0.9090909090909092,1.0,0.18181818181818185,0.3305785123966941,0.22901099113656764,0.18181818181818185,0.3305785123966941,0.2216327818705945,0.7272727272727273,0.9090909090909092,1.0,0.6363636363636364,0.8677685950413223,1.0,0.5454545454545454,0.7159090909090909,1.0,0.9090909090909092,0.9696969696969696,1.0,0.9090909090909092,0.9696969696969696,1.0,0.9090909090909092,0.990909090909091,1.0,M
614,D:/hello/ASR/LibriSpeech/test-clean/237\126133\237-126133-0000.flac,0.3157894736842105,0.4917293233082707,0.3747584459422537,1.0,1.0,1.0,1.0,1.0,1.0,0.631578947368421,0.7543859649122807,0.732879012805201,0.8947368421052632,0.9831578947368421,0.999934497198224,1.0,1.0,1.0,0.9473684210526316,0.9912280701754386,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7631578947368421,0.8746130030959752,0.8816426142238087,F
